model_type,run_id_prefix,lr,epochs,activation,hidden,blocks,seed,run_id,mse_teste_normalizado,mse_teste_desnormalizado,num_params,training_time_sec,model_path,loss_history_path,final_total_loss,mean_last_100_loss
ResNet,resnet,0.002,15000,Tanh(),5,1,1905,resnet_n_5_b_1_seed_1905,5.3947892411088105e-06,0.10573785752058029,81,27.387007236480713,experimentos_pinn/modelos_salvos/modelo_resnet_n_5_b_1_seed_1905.pth,experimentos_pinn/historicos_loss/loss_resnet_n_5_b_1_seed_1905.json,2.002639575948706e-06,2.1679024712284446e-06
ResNet,resnet,0.002,15000,Tanh(),5,1,1924,resnet_n_5_b_1_seed_1924,6.941840638319263e-06,0.13606004416942596,81,27.464457035064697,experimentos_pinn/modelos_salvos/modelo_resnet_n_5_b_1_seed_1924.pth,experimentos_pinn/historicos_loss/loss_resnet_n_5_b_1_seed_1924.json,5.937263722444186e-06,9.058676664608355e-06
ResNet,resnet,0.002,15000,Tanh(),5,1,1925,resnet_n_5_b_1_seed_1925,6.983204002608545e-06,0.13687081634998322,81,27.484463691711426,experimentos_pinn/modelos_salvos/modelo_resnet_n_5_b_1_seed_1925.pth,experimentos_pinn/historicos_loss/loss_resnet_n_5_b_1_seed_1925.json,5.766100457549328e-06,5.8835711797655675e-06
ResNet,resnet,0.002,15000,Tanh(),5,1,1926,resnet_n_5_b_1_seed_1926,6.375675184244756e-06,0.12496323138475418,81,27.388976335525513,experimentos_pinn/modelos_salvos/modelo_resnet_n_5_b_1_seed_1926.pth,experimentos_pinn/historicos_loss/loss_resnet_n_5_b_1_seed_1926.json,4.212211933918297e-06,8.781123083281273e-06
ResNet,resnet,0.002,15000,Tanh(),5,2,1900,resnet_n_5_b_2_seed_1900,6.8433910200838e-06,0.13413046300411224,141,39.05668830871582,experimentos_pinn/modelos_salvos/modelo_resnet_n_5_b_2_seed_1900.pth,experimentos_pinn/historicos_loss/loss_resnet_n_5_b_2_seed_1900.json,5.658678674080875e-06,5.689929785148706e-06
ResNet,resnet,0.002,15000,Tanh(),5,2,1905,resnet_n_5_b_2_seed_1905,6.556272637681104e-06,0.12850293517112732,141,39.13814115524292,experimentos_pinn/modelos_salvos/modelo_resnet_n_5_b_2_seed_1905.pth,experimentos_pinn/historicos_loss/loss_resnet_n_5_b_2_seed_1905.json,7.749737960693892e-06,7.785083644193947e-06
ResNet,resnet,0.002,15000,Tanh(),5,2,1924,resnet_n_5_b_2_seed_1924,7.99302779341815e-06,0.15666331350803375,141,39.12528944015503,experimentos_pinn/modelos_salvos/modelo_resnet_n_5_b_2_seed_1924.pth,experimentos_pinn/historicos_loss/loss_resnet_n_5_b_2_seed_1924.json,8.551939572498668e-06,2.2216309889699915e-05
ResNet,resnet,0.002,15000,Tanh(),5,2,1925,resnet_n_5_b_2_seed_1925,8.194481779355556e-06,0.1606118232011795,141,39.34584140777588,experimentos_pinn/modelos_salvos/modelo_resnet_n_5_b_2_seed_1925.pth,experimentos_pinn/historicos_loss/loss_resnet_n_5_b_2_seed_1925.json,9.142779163084924e-06,9.23487545151147e-06
ResNet,resnet,0.002,15000,Tanh(),5,2,1926,resnet_n_5_b_2_seed_1926,5.3941603255225345e-06,0.10572554171085358,141,39.29909682273865,experimentos_pinn/modelos_salvos/modelo_resnet_n_5_b_2_seed_1926.pth,experimentos_pinn/historicos_loss/loss_resnet_n_5_b_2_seed_1926.json,2.0754243905685144e-06,9.75563865267759e-06
ResNet,resnet,0.002,15000,Tanh(),5,3,1900,resnet_n_5_b_3_seed_1900,1.1308095963613596e-05,0.22163863480091095,201,50.30856204032898,experimentos_pinn/modelos_salvos/modelo_resnet_n_5_b_3_seed_1900.pth,experimentos_pinn/historicos_loss/loss_resnet_n_5_b_3_seed_1900.json,1.575675378262531e-05,1.5911074369796553e-05
ResNet,resnet,0.002,15000,Tanh(),5,3,1905,resnet_n_5_b_3_seed_1905,6.210066203493625e-06,0.12171728909015656,201,50.307992935180664,experimentos_pinn/modelos_salvos/modelo_resnet_n_5_b_3_seed_1905.pth,experimentos_pinn/historicos_loss/loss_resnet_n_5_b_3_seed_1905.json,3.312796025056741e-06,3.3410815876777635e-06
ResNet,resnet,0.002,15000,Tanh(),5,3,1924,resnet_n_5_b_3_seed_1924,1.0172972906730138e-05,0.19939024746418,201,50.31488370895386,experimentos_pinn/modelos_salvos/modelo_resnet_n_5_b_3_seed_1924.pth,experimentos_pinn/historicos_loss/loss_resnet_n_5_b_3_seed_1924.json,1.0762440069811419e-05,3.6515808787953574e-05
ResNet,resnet,0.002,15000,Tanh(),5,3,1925,resnet_n_5_b_3_seed_1925,6.918082817719551e-06,0.13559439778327942,201,50.22280240058899,experimentos_pinn/modelos_salvos/modelo_resnet_n_5_b_3_seed_1925.pth,experimentos_pinn/historicos_loss/loss_resnet_n_5_b_3_seed_1925.json,5.729742497351253e-06,5.797670182801085e-06
ResNet,resnet,0.002,15000,Tanh(),5,3,1926,resnet_n_5_b_3_seed_1926,5.348773356672609e-06,0.10483596473932266,201,50.22897744178772,experimentos_pinn/modelos_salvos/modelo_resnet_n_5_b_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_resnet_n_5_b_3_seed_1926.json,3.7393224374682177e-06,3.762311753234826e-06
ResNet,resnet,0.002,15000,Tanh(),10,1,1900,resnet_n_10_b_1_seed_1900,5.4988154261081945e-06,0.10777677595615387,261,80.99970412254333,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_1_seed_1900.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_1_seed_1900.json,3.2450739126943517e-06,3.5250616997473118e-06
ResNet,resnet,0.002,15000,Tanh(),10,1,1905,resnet_n_10_b_1_seed_1905,7.005714451224776e-06,0.13731202483177185,261,82.98754668235779,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_1_seed_1905.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_1_seed_1905.json,6.689575002383208e-06,6.7048047594653325e-06
ResNet,resnet,0.002,15000,Tanh(),10,1,1924,resnet_n_10_b_1_seed_1924,5.7295978876936715e-06,0.11230011284351349,261,82.50173330307007,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_1_seed_1924.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_1_seed_1924.json,3.2056855161499698e-06,3.296734867035411e-06
ResNet,resnet,0.002,15000,Tanh(),10,1,1925,resnet_n_10_b_1_seed_1925,7.063870270940242e-06,0.13845181465148926,261,78.47043943405151,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_1_seed_1925.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_1_seed_1925.json,6.820507678639842e-06,1.821447326165071e-05
ResNet,resnet,0.002,15000,Tanh(),10,1,1926,resnet_n_10_b_1_seed_1926,7.372460459009744e-06,0.1445002555847168,261,81.20716381072998,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_1_seed_1926.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_1_seed_1926.json,7.125614956748905e-06,7.170368890001555e-06
ResNet,resnet,0.002,15000,Tanh(),10,2,1900,resnet_n_10_b_2_seed_1900,8.118507139442954e-06,0.1591227501630783,481,98.28058958053589,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_2_seed_1900.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_2_seed_1900.json,8.759320735407528e-06,8.882723577698925e-06
ResNet,resnet,0.002,15000,Tanh(),10,2,1905,resnet_n_10_b_2_seed_1905,5.806556600873591e-06,0.11380850523710251,481,98.80969500541687,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_2_seed_1905.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_2_seed_1905.json,2.9972625270602293e-06,3.0340223975144907e-06
ResNet,resnet,0.002,15000,Tanh(),10,2,1924,resnet_n_10_b_2_seed_1924,6.2888202592148446e-06,0.12326087802648544,481,105.27152943611145,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_2_seed_1924.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_2_seed_1924.json,9.042395276992465e-07,5.937808447242787e-07
ResNet,resnet,0.002,15000,Tanh(),10,2,1925,resnet_n_10_b_2_seed_1925,6.0428978940763045e-06,0.11844079196453094,481,98.36079812049866,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_2_seed_1925.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_2_seed_1925.json,2.3046150090522133e-06,3.5054991008109937e-06
ResNet,resnet,0.002,15000,Tanh(),10,2,1926,resnet_n_10_b_2_seed_1926,6.599728294531815e-06,0.12935468554496765,481,98.35276770591736,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_2_seed_1926.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_2_seed_1926.json,2.8299555197008885e-06,2.8482283914854632e-06
ResNet,resnet,0.002,15000,Tanh(),10,3,1900,resnet_n_10_b_3_seed_1900,6.645711891906103e-06,0.13025592267513275,701,111.45781779289246,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_3_seed_1900.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_3_seed_1900.json,5.1388019528531e-06,2.8735500218317612e-05
ResNet,resnet,0.002,15000,Tanh(),10,3,1905,resnet_n_10_b_3_seed_1905,5.664658146997681e-06,0.1110273003578186,701,111.35087513923645,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_3_seed_1905.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_3_seed_1905.json,5.1408319450274576e-06,5.2524532884490326e-06
ResNet,resnet,0.002,15000,Tanh(),10,3,1924,resnet_n_10_b_3_seed_1924,6.819910595368128e-06,0.13367028534412384,701,111.45519828796387,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_3_seed_1924.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_3_seed_1924.json,2.8348490559437778e-06,2.8106599819466284e-05
ResNet,resnet,0.002,15000,Tanh(),10,3,1925,resnet_n_10_b_3_seed_1925,6.1535729400929995e-06,0.12061003595590591,701,111.94010639190674,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_3_seed_1925.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_3_seed_1925.json,2.4047083115874557e-06,4.916411594422243e-06
ResNet,resnet,0.002,15000,Tanh(),10,3,1926,resnet_n_10_b_3_seed_1926,6.154171387606766e-06,0.12062176316976547,701,111.86205744743347,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_3_seed_1926.json,1.421789306732535e-06,1.472039798500191e-06
ResNet,resnet,0.002,15000,Tanh(),10,5,1900,resnet_n_10_b_5_seed_1900,6.4014861891337205e-06,0.1254691332578659,1141,167.78758120536804,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_5_seed_1900.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_5_seed_1900.json,3.943105184589513e-06,6.381731955116266e-06
ResNet,resnet,0.002,15000,Tanh(),10,5,1905,resnet_n_10_b_5_seed_1905,5.314191184879746e-06,0.10415815562009811,1141,166.6503369808197,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_5_seed_1905.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_5_seed_1905.json,3.0936914754420286e-06,3.1503865830018187e-06
ResNet,resnet,0.002,15000,Tanh(),10,5,1924,resnet_n_10_b_5_seed_1924,6.035233127477113e-06,0.11829058825969696,1141,166.6707808971405,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_5_seed_1924.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_5_seed_1924.json,2.6075510959344683e-06,3.388699539073059e-05
ResNet,resnet,0.002,15000,Tanh(),10,5,1925,resnet_n_10_b_5_seed_1925,1.0064704838441685e-05,0.19726820290088654,1141,166.25773811340332,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_5_seed_1925.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_5_seed_1925.json,1.9443150449660607e-05,4.175005466549919e-05
ResNet,resnet,0.002,15000,Tanh(),10,5,1926,resnet_n_10_b_5_seed_1926,6.707596185151488e-06,0.13146886229515076,1141,166.1651952266693,experimentos_pinn/modelos_salvos/modelo_resnet_n_10_b_5_seed_1926.pth,experimentos_pinn/historicos_loss/loss_resnet_n_10_b_5_seed_1926.json,2.4261357793875504e-06,2.4843765913828976e-06
ResNet,resnet,0.002,15000,Tanh(),15,1,1900,resnet_n_15_b_1_seed_1900,5.853368747921195e-06,0.11472602188587189,541,64.38267946243286,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_1_seed_1900.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_1_seed_1900.json,4.31625812780112e-06,4.3537448118513566e-06
ResNet,resnet,0.002,15000,Tanh(),15,1,1905,resnet_n_15_b_1_seed_1905,6.3634474827267695e-06,0.12472357600927353,541,72.95929074287415,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_1_seed_1905.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_1_seed_1905.json,2.4302180463564582e-06,3.0922800669941354e-06
ResNet,resnet,0.002,15000,Tanh(),15,1,1924,resnet_n_15_b_1_seed_1924,5.658230747940252e-06,0.11090132594108582,541,72.28625774383545,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_1_seed_1924.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_1_seed_1924.json,1.3042759974268847e-06,1.3122094514983474e-06
ResNet,resnet,0.002,15000,Tanh(),15,1,1925,resnet_n_15_b_1_seed_1925,5.5067903304006904e-06,0.10793308168649673,541,71.82602882385254,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_1_seed_1925.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_1_seed_1925.json,3.3327078199363314e-06,3.4882886575360316e-06
ResNet,resnet,0.002,15000,Tanh(),15,1,1926,resnet_n_15_b_1_seed_1926,6.3509710344078485e-06,0.12447904050350189,541,72.46796941757202,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_1_seed_1926.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_1_seed_1926.json,3.0834778499411186e-06,5.731178168844053e-06
ResNet,resnet,0.002,15000,Tanh(),15,2,1900,resnet_n_15_b_2_seed_1900,6.526056949951453e-06,0.12791070342063904,1021,99.12281084060669,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_2_seed_1900.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_2_seed_1900.json,1.204393925036129e-06,1.2278074188998289e-06
ResNet,resnet,0.002,15000,Tanh(),15,2,1905,resnet_n_15_b_2_seed_1905,5.830998361489037e-06,0.11428757756948471,1021,100.38679146766663,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_2_seed_1905.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_2_seed_1905.json,1.3708875030715717e-06,6.542263946585081e-06
ResNet,resnet,0.002,15000,Tanh(),15,2,1924,resnet_n_15_b_2_seed_1924,6.416277301468654e-06,0.1257590353488922,1021,99.75892615318298,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_2_seed_1924.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_2_seed_1924.json,2.661701728357002e-06,7.985225570337207e-06
ResNet,resnet,0.002,15000,Tanh(),15,2,1925,resnet_n_15_b_2_seed_1925,5.456821781990584e-06,0.1069537103176117,1021,99.32747173309326,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_2_seed_1925.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_2_seed_1925.json,1.2357108971627895e-06,1.2864437667303718e-06
ResNet,resnet,0.002,15000,Tanh(),15,2,1926,resnet_n_15_b_2_seed_1926,6.277856300584972e-06,0.12304597347974777,1021,101.14315128326416,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_2_seed_1926.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_2_seed_1926.json,1.4277399031925597e-06,1.4537194022068434e-06
ResNet,resnet,0.002,15000,Tanh(),15,3,1900,resnet_n_15_b_3_seed_1900,6.631284577451879e-06,0.12997320294380188,1501,119.82552599906921,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_3_seed_1900.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_3_seed_1900.json,1.1803332199633587e-05,2.1914822274311517e-05
ResNet,resnet,0.002,15000,Tanh(),15,3,1905,resnet_n_15_b_3_seed_1905,6.275046871451195e-06,0.1229909136891365,1501,122.00250029563904,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_3_seed_1905.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_3_seed_1905.json,2.138815489161061e-06,3.029292430028363e-05
ResNet,resnet,0.002,15000,Tanh(),15,3,1924,resnet_n_15_b_3_seed_1924,6.32222372587421e-06,0.12391557544469833,1501,121.5116536617279,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_3_seed_1924.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_3_seed_1924.json,1.2842606338381302e-06,2.4810075490222518e-06
ResNet,resnet,0.002,15000,Tanh(),15,3,1925,resnet_n_15_b_3_seed_1925,6.1768678278895095e-06,0.1210666075348854,1501,120.90906882286072,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_3_seed_1925.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_3_seed_1925.json,2.4159303393389564e-06,3.4736864826072633e-05
ResNet,resnet,0.002,15000,Tanh(),15,3,1926,resnet_n_15_b_3_seed_1926,6.10516235610703e-06,0.11966117471456528,1501,119.45047640800476,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_3_seed_1926.json,1.2197249361634022e-06,2.0936759858614096e-06
ResNet,resnet,0.002,15000,Tanh(),15,5,1900,resnet_n_15_b_5_seed_1900,7.28604527466814e-06,0.1428065001964569,2461,168.74950695037842,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_5_seed_1900.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_5_seed_1900.json,1.8035593711829279e-06,2.770474105034282e-05
ResNet,resnet,0.002,15000,Tanh(),15,5,1905,resnet_n_15_b_5_seed_1905,1.718431303743273e-05,0.3368125557899475,2461,172.73465156555176,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_5_seed_1905.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_5_seed_1905.json,8.596937732363585e-06,3.717586660172856e-05
ResNet,resnet,0.002,15000,Tanh(),15,5,1924,resnet_n_15_b_5_seed_1924,6.149598902993603e-06,0.12053211778402328,2461,176.60897636413574,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_5_seed_1924.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_5_seed_1924.json,1.8169570239479071e-06,1.8707023741626471e-06
ResNet,resnet,0.002,15000,Tanh(),15,5,1925,resnet_n_15_b_5_seed_1925,6.346495410980424e-06,0.12439131736755371,2461,175.0384304523468,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_5_seed_1925.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_5_seed_1925.json,1.0983419542753836e-06,2.29646944058004e-05
ResNet,resnet,0.002,15000,Tanh(),15,5,1926,resnet_n_15_b_5_seed_1926,6.357185156957712e-06,0.12460082769393921,2461,173.3832905292511,experimentos_pinn/modelos_salvos/modelo_resnet_n_15_b_5_seed_1926.pth,experimentos_pinn/historicos_loss/loss_resnet_n_15_b_5_seed_1926.json,7.099092158568965e-07,1.6409232852652167e-05
ResNet,resnet,0.002,15000,Tanh(),20,1,1900,resnet_n_20_b_1_seed_1900,5.288986812956864e-06,0.10366412997245789,921,84.23765230178833,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_1_seed_1900.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_1_seed_1900.json,2.6841262297239155e-06,2.7423960227679344e-06
ResNet,resnet,0.002,15000,Tanh(),20,1,1905,resnet_n_20_b_1_seed_1905,7.490733878512401e-06,0.1468183994293213,921,84.22234773635864,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_1_seed_1905.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_1_seed_1905.json,6.45773525320692e-06,6.488565459221718e-06
ResNet,resnet,0.002,15000,Tanh(),20,1,1924,resnet_n_20_b_1_seed_1924,7.2720381467661355e-06,0.14253196120262146,921,84.29766321182251,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_1_seed_1924.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_1_seed_1924.json,6.9082830123079475e-06,2.146143603567907e-05
ResNet,resnet,0.002,15000,Tanh(),20,1,1925,resnet_n_20_b_1_seed_1925,6.3795087044127285e-06,0.12503838539123535,921,80.91717290878296,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_1_seed_1925.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_1_seed_1925.json,4.882391294813715e-06,4.930929203510459e-06
ResNet,resnet,0.002,15000,Tanh(),20,1,1926,resnet_n_20_b_1_seed_1926,5.302926183503587e-06,0.10393735021352768,921,84.4903495311737,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_1_seed_1926.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_1_seed_1926.json,2.0297284208936617e-06,1.2741205218844697e-05
ResNet,resnet,0.002,15000,Tanh(),20,2,1900,resnet_n_20_b_2_seed_1900,5.969166977592977e-06,0.116995669901371,1761,97.42408990859985,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_2_seed_1900.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_2_seed_1900.json,3.752442808035994e-06,1.881504427274194e-05
ResNet,resnet,0.002,15000,Tanh(),20,2,1905,resnet_n_20_b_2_seed_1905,6.317192855931353e-06,0.12381699681282043,1761,96.14964318275452,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_2_seed_1905.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_2_seed_1905.json,5.239455163064122e-07,5.543589480794253e-07
ResNet,resnet,0.002,15000,Tanh(),20,2,1924,resnet_n_20_b_2_seed_1924,6.197365109983366e-06,0.12146834284067154,1761,97.47735357284546,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_2_seed_1924.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_2_seed_1924.json,1.2231816072016954e-05,2.9952259653782674e-05
ResNet,resnet,0.002,15000,Tanh(),20,2,1925,resnet_n_20_b_2_seed_1925,6.252053481148323e-06,0.12254025787115097,1761,96.32884216308594,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_2_seed_1925.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_2_seed_1925.json,1.0890581734201987e-06,6.434675094624254e-06
ResNet,resnet,0.002,15000,Tanh(),20,2,1926,resnet_n_20_b_2_seed_1926,8.636877282697242e-06,0.16928277909755707,1761,95.58412837982178,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_2_seed_1926.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_2_seed_1926.json,1.6489744893988245e-06,1.3606345487460202e-05
ResNet,resnet,0.002,15000,Tanh(),20,3,1900,resnet_n_20_b_3_seed_1900,2.177784699597396e-05,0.42684584856033325,2601,110.35750579833984,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_3_seed_1900.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_3_seed_1900.json,3.196707257302478e-05,1.4013743004852586e-05
ResNet,resnet,0.002,15000,Tanh(),20,3,1905,resnet_n_20_b_3_seed_1905,7.786586138536222e-06,0.15261706709861755,2601,108.38430833816528,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_3_seed_1905.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_3_seed_1905.json,1.0225819551124005e-06,1.9249263452252308e-05
ResNet,resnet,0.002,15000,Tanh(),20,3,1924,resnet_n_20_b_3_seed_1924,6.283011771301972e-06,0.12314703315496445,2601,113.76295733451843,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_3_seed_1924.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_3_seed_1924.json,6.438732498281752e-07,1.006293028467553e-05
ResNet,resnet,0.002,15000,Tanh(),20,3,1925,resnet_n_20_b_3_seed_1925,5.968161985947518e-06,0.11697598546743393,2601,107.77557969093323,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_3_seed_1925.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_3_seed_1925.json,9.080536642613879e-07,7.334925527402447e-07
ResNet,resnet,0.002,15000,Tanh(),20,3,1926,resnet_n_20_b_3_seed_1926,5.959213467576774e-06,0.11680059134960175,2601,108.96041560173035,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_3_seed_1926.json,1.5800056871739798e-06,1.0787756586978503e-05
ResNet,resnet,0.002,15000,Tanh(),20,5,1900,resnet_n_20_b_5_seed_1900,1.3043699254922103e-05,0.25565654039382935,4281,167.77852058410645,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_5_seed_1900.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_5_seed_1900.json,1.408398020430468e-05,1.713720971906696e-05
ResNet,resnet,0.002,15000,Tanh(),20,5,1905,resnet_n_20_b_5_seed_1905,5.4123822337714955e-05,1.0608268976211548,4281,172.68080282211304,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_5_seed_1905.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_5_seed_1905.json,0.00015935578267090023,8.58060830296381e-06
ResNet,resnet,0.002,15000,Tanh(),20,5,1924,resnet_n_20_b_5_seed_1924,7.445667506544851e-06,0.14593505859375,4281,165.8888702392578,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_5_seed_1924.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_5_seed_1924.json,2.5256147182517452e-06,1.3145054698497915e-05
ResNet,resnet,0.002,15000,Tanh(),20,5,1925,resnet_n_20_b_5_seed_1925,7.114656000339892e-06,0.13944728672504425,4281,171.4519820213318,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_5_seed_1925.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_5_seed_1925.json,2.0437385046534473e-06,3.068794305818301e-06
ResNet,resnet,0.002,15000,Tanh(),20,5,1926,resnet_n_20_b_5_seed_1926,6.281693458731752e-06,0.12312118709087372,4281,168.6478819847107,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_5_seed_1926.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_5_seed_1926.json,8.245120284300356e-07,1.706079837560992e-05
MLP,mlp,0.002,15000,Tanh(),10,1,1900,mlp_n_10_b_1_seed_1900,4.349959272076376e-05,0.8525921106338501,41,47.46428608894348,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_1_seed_1900.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_1_seed_1900.json,6.346908048726618e-05,6.594431630219333e-05
MLP,mlp,0.002,15000,Tanh(),10,1,1905,mlp_n_10_b_1_seed_1905,7.5818708864972e-05,1.486046552658081,41,47.264702558517456,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_1_seed_1905.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_1_seed_1905.json,0.00010254210064886138,0.00010346311486500781
